frecuencia_hz,y11_real_s,y11_imag_s,y11_mod_s,y11_fase_deg,y12_real_s,y12_imag_s,y12_mod_s,y12_fase_deg,y21_real_s,y21_imag_s,y21_mod_s,y21_fase_deg,y22_real_s,y22_imag_s,y22_mod_s,y22_fase_deg
165958.691,7.05451182e-09,2.64198664e-05,2.6419867341831717e-05,89.98470114352261,-6.12042209e-09,-2.27701436e-05,2.2770144422558843e-05,-90.01540062075631,-0.741398526,0.00017651151,0.7413985470118524,179.9863590713864,0.741424779,-0.000141603701,0.7414247925223482,-0.010942842162662359
169824.365,7.38698067e-09,2.70352641e-05,2.7035265109190854e-05,89.98434478747323,-6.40886867e-09,-2.33005283e-05,2.330052918138767e-05,-90.01575934726702,-0.741398523,0.000180622991,0.7413985450021106,179.986041333316,0.741424777,-0.000144902075,0.7414247911596368,-0.01119773373109734
173780.083,7.73511832e-09,2.76649962e-05,2.7664997281367478e-05,89.98398013073933,-6.71090932e-09,-2.38432672e-05,2.3843268144423903e-05,-90.01612642962696,-0.741398521,0.00018483024,0.7413985440390378,179.98571619424771,0.741424775,-0.000148277277,0.7414247898269598,-0.01145856240982569
177827.941,8.09966319e-09,2.83093966e-05,2.8309397758706126e-05,89.98360698003711,-7.02718471e-09,-2.43986482e-05,2.4398649211968444e-05,-90.01650206238102,-0.741398519,0.000189135489,0.7413985431248342,179.98538348167276,0.741424773,-0.000151731098,0.7414247885257328,-0.01172546660363826
181970.086,8.48138851e-09,2.89688071e-05,2.8968808341575968e-05,89.98322513762919,-7.3583657e-09,-2.49669656e-05,2.496696668434372e-05,-90.01688644480356,-0.741398516,0.00019354102,0.7413985412618025,179.98504301921645,0.741424771,-0.000155265368,0.7414247872574378,-0.011998587731163614
186208.714,8.881104e-09,2.96435772e-05,2.964357853037261e-05,89.98283440092405,-7.70515476e-09,-2.55485208e-05,2.554852196189522e-05,-90.01727978063052,-0.741398513,0.000198049168,0.7413985394523542,179.98469462644775,0.741424769,-0.000158881963,0.7414247860236273,-0.01227807076581338
190546.072,9.2996575e-09,3.03340646e-05,3.0334066025519936e-05,89.98243456272675,-8.06828748e-09,-2.61436222e-05,2.6143623444993154e-05,-90.01768227838858,-0.741398511,0.000202662325,0.7413985386990152,179.98433811853232,0.741424766,-0.000162582798,0.7414247838259258,-0.012564063711782309
194984.46,9.73793682e-09,3.10406356e-05,3.1040637127472126e-05,89.98202541114695,-8.44853411e-09,-2.67525853e-05,2.6752586634034187e-05,-90.01809415150181,-0.741398508,0.000207382936,0.7413985370044293,179.98397330647725,0.741424764,-0.000166369837,0.7414247826660357,-0.012856718309438792
199526.231,1.01968716e-08,3.17636648e-05,3.1763666436715865e-05,89.9816067292447,-8.84670122e-09,-2.73757329e-05,2.737573432944338e-05,-90.01851561843937,-0.741398505,0.000212213504,0.7413985353713658,179.98359999686969,0.741424761,-0.000170245088,0.7414247805457389,-0.013156189767179442
204173.794,1.06774353e-08,3.25035354e-05,3.2503537153772624e-05,89.98117829493995,-9.26363336e-09,-2.80133955e-05,2.8013397031676173e-05,-90.01894690256802,-0.741398501,0.000217156591,0.7413985328027242,179.98321799169386,0.741424758,-0.000174210605,0.741424778466901,-0.013462636796960551
208929.613,1.11806473e-08,3.32606398e-05,3.3260641679201226e-05,89.98073988106552,-9.7002149e-09,-2.86659112e-05,2.8665912841220576e-05,-90.01938823256128,-0.741398498,0.000222214817,0.7413985313015402,179.98282708851926,0.741424755,-0.00017826849,0.7414247764314764,-0.013776221837022791
213796.209,1.17075749e-08,3.40353795e-05,3.4035381513600377e-05,89.98029125534957,-1.01573719e-08,-2.93336259e-05,2.9333627658599515e-05,-90.0198398424913,-0.741398495,0.000227390863,0.741398529870993,179.98242708013424,0.741424752,-0.000182420895,0.7414247744415103,-0.014097111189500947
218776.162,1.22593358e-08,3.48281651e-05,3.482816725761165e-05,89.97983217979049,-1.0636074e-08,-3.00168936e-05,3.0016895484373318e-05,-90.02030197172982,-0.741398491,0.000232687476,0.7413985275144123,179.9820177542247,0.741424749,-0.000186670023,0.7414247724991461,-0.014425475097701531
223872.114,1.28371004e-08,3.56394171e-05,3.563941941192252e-05,89.97936241100034,-1.11373367e-08,-3.07160767e-05,3.0716078719142386e-05,-90.02077486542939,-0.741398487,0.000238107462,0.741398525235283,179.98159889396413,0.741424746,-0.000191018125,0.7414247706066265,-0.014761487514268635
229086.765,1.34420942e-08,3.64695655e-05,3.646956797726958e-05,89.97888169984915,-1.16622231e-08,-3.14315459e-05,3.1431548063550006e-05,-90.02125877406199,-0.741398483,0.000243653696,0.7413985230372562,179.9811702771707,0.741424742,-0.000195467507,0.7414247677663006,-0.015105326662502475
234422.882,1.40756005e-08,3.73190506e-05,3.7319053254442156e-05,89.97838979149914,-1.22118467e-08,-3.21636804e-05,3.2163682718285595e-05,-90.02175395457385,-0.741398479,0.000249329118,0.7413985209241535,179.9807316766392,0.741424739,-0.000200020529,0.7414247659806288,-0.01545717487806211
239883.292,1.47389631e-08,3.81883227e-05,3.8188325544286035e-05,89.97788642500139,-1.27873732e-08,-3.29128686e-05,3.291287108408774e-05,-90.0222606691461,-0.741398474,0.000255136737,0.7413985178999775,179.98028285980558,0.741424735,-0.000204679604,0.7414247632521862,-0.015817218673848263
245470.892,1.54335889e-08,3.90778427e-05,3.9077845747707353e-05,89.9773713337371,-1.33900234e-08,-3.36795075e-05,3.3679510161747944e-05,-90.0227791866606,-0.74139847,0.000261079633,0.7413985159689193,179.979823588698,0.741424731,-0.000209447203,0.7414247605836705,-0.016185648983294016
251188.643,1.61609514e-08,3.99880823e-05,3.998808556567723e-05,89.97684424447324,-1.40210757e-08,-3.44640038e-05,3.44640066521143e-05,-90.02330978206085,-0.741398465,0.000267160957,0.7413985131353671,179.97935361975127,0.741424727,-0.000214325854,0.7414247579779059,-0.01656266116504371
257039.578,1.69225934e-08,4.09195241e-05,4.091952759923614e-05,89.97630487777448,-1.46818685e-08,-3.52667733e-05,3.5266776356095484e-05,-90.02385273653087,-0.74139846,0.000273383933,0.7413985104039166,179.9788727038391,0.741424722,-0.000219318142,0.741424754437849,-0.016948455005438297
263026.799,1.77201306e-08,4.18726619e-05,4.187266564949908e-05,89.97575294740956,-1.53738035e-08,-3.60882417e-05,3.608824497466526e-05,-90.02440833803016,-0.741398454,0.000279751861,0.7413985067793797,179.97838058590622,0.741424718,-0.000224426716,0.7414247519665973,-0.017343235168555605
269153.48,1.85552544e-08,4.28480012e-05,4.2848005217660566e-05,89.97518816120518,-1.60983484e-08,-3.69288445e-05,3.692884800886702e-05,-90.02497688120256,-0.741398449,0.000286268117,0.7413985042667947,179.9778770051107,0.741424713,-0.000229654284,0.7414247485673934,-0.01774721096932751
275422.87,1.94297364e-08,4.38460589e-05,4.3846063205000803e-05,89.9746102193029,-1.68570401e-08,-3.77890274e-05,3.7789031159818744e-05,-90.02555866756045,-0.741398443,0.000292936155,0.7413985008714377,179.97736169446625,0.741424708,-0.000235003617,0.7414247452436324,-0.01816059652209188
281838.293,2.03454315e-08,4.48673644e-05,4.4867369012891433e-05,89.97401881539038,-1.76514877e-08,-3.86692466e-05,3.8669250628718285e-05,-90.02615400521127,-0.741398437,0.000299759512,0.7413984975988338,179.97683438066025,0.741424702,-0.000240477552,0.7414247409988702,-0.018583611089448025
288403.15,2.1304282e-08,4.59124592e-05,4.591246414280218e-05,89.9734136359102,-1.84833766e-08,-3.95699687e-05,3.956997301684941e-05,-90.02676321028551,-0.741398431,0.000306741805,0.7413984944547681,179.9762947841686,0.741424697,-0.000246078991,0.7414247378368297,-0.01901647888244358
295120.923,2.23083216e-08,4.69818973e-05,4.698190259630786e-05,89.9727943601026,-1.93544711e-08,-4.04916712e-05,4.049167582558743e-05,-90.02738660547766,-0.741398424,0.000313886736,0.7413984904452982,179.9757426188656,0.741424691,-0.000251810904,0.7414247337614095,-0.019459429467304036
301995.172,2.33596802e-08,4.80762457e-05,4.807625137509608e-05,89.97216065935639,-2.0266619e-08,-4.1434843e-05,4.1434847956406145e-05,-90.02802452132131,-0.741398417,0.000321198094,0.7413984865767677,179.9751775919661,0.741424685,-0.000257676331,0.741424729776692,-0.01991269774393812
309029.543,2.44605877e-08,4.91960848e-05,4.91960908809749e-05,89.97151219797615,-2.1221755e-08,-4.2399984e-05,4.239998931088475e-05,-90.02867729605336,-0.741398409,0.000328679755,0.7413984818558187,179.97459940389598,0.741424679,-0.00026367838,0.7414247258869513,-0.020376523892210518
316227.766,2.56133794e-08,5.03420082e-05,5.0342014715881915e-05,89.97084863189752,-2.22219053e-08,-4.3387606e-05,4.3387611690715485e-05,-90.02934527604724,-0.741398402,0.000336335686,0.7413984782894063,179.97400774815068,0.741424672,-0.000269820236,0.7414247210966649,-0.02085115407050067
323593.657,2.68205004e-08,5.15146236e-05,5.151463058189313e-05,89.970169609499,-2.32691911e-08,-4.43982326e-05,4.4398238697711395e-05,-90.0300288151705,-0.741398394,0.000344169947,0.7413984738848143,179.97340231090138,0.741424665,-0.000276105153,0.7414247164105184,-0.021336839714419086
331131.121,2.80845113e-08,5.27145527e-05,5.271456018123316e-05,89.96947477058013,-2.4365834e-08,-4.54323997e-05,4.543240623381537e-05,-90.03072827602958,-0.741398385,0.00035218669,0.741398468649668,179.97278277127637,0.741424658,-0.000282536464,0.7414247118334204,-0.021833838391380363
338844.156,2.94080932e-08,5.39424316e-05,5.394243961628566e-05,89.96876374670224,-2.55141601e-08,-4.64906556e-05,4.649066260110923e-05,-90.03144402947049,-0.741398376,0.000360390167,0.7413984635919539,179.9721488007134,0.74142465,-0.000289117579,0.74142470637051,-0.022342413649323177
346736.85,3.07940535e-08,5.51989115e-05,5.519892008960468e-05,89.9680361610643,-2.6716605e-08,-4.75735614e-05,4.757356890182356e-05,-90.03217645480915,-0.741398367,0.000368784727,0.7413984587200337,179.9715000631188,0.741424642,-0.000295851988,0.7414247010271691,-0.02286283515954337
354813.389,3.2245332e-08,5.64846585e-05,5.6484667703927044e-05,89.96729162783376,-2.79757194e-08,-4.86816913e-05,4.8681699338348614e-05,-90.03292594055819,-0.741398357,0.000377374821,0.7413984530426638,179.97083621447723,0.741424633,-0.000302743262,0.7414246948090328,-0.02339537891316975
363078.055,3.37650072e-08,5.78003543e-05,5.780036416218534e-05,89.96652975208963,-2.9294174e-08,-4.98156328e-05,4.981564141324556e-05,-90.03369288407497,-0.741398347,0.000386165004,0.7413984475690131,179.97015690281273,0.741424625,-0.000309795053,0.741424689722001,-0.02394032706690098
371535.229,3.53563024e-08,5.91466965e-05,5.914670706752179e-05,89.96575013001078,-3.06747654e-08,-5.09759871e-05,5.0975996329258725e-05,-90.03447769200409,-0.741398337,0.000395159936,0.7413984423086823,179.96946176799761,0.741424615,-0.000317011101,0.7414246827722533,-0.024497968737172887
380189.396,3.7022593e-08,6.05243991e-05,6.0524410423303374e-05,89.96495234826774,-3.2120422e-08,-5.21633695e-05,5.216337938932868e-05,-90.03528078039854,-0.741398326,0.000404364387,0.7413984362717255,179.96875044136098,0.741424606,-0.000324395232,0.7414246769662592,-0.02506859949257026
389045.145,3.87674133e-08,6.19341923e-05,6.193420443313786e-05,89.96413598382176,-3.36342102e-08,-5.33784095e-05,5.337842009660633e-05,-90.0361025750809,-0.741398314,0.000413783236,0.7413984294686691,179.9680225458478,0.741424596,-0.000331951362,0.7414246703107943,-0.025652522020431938
398107.171,4.05944645e-08,6.33768238e-05,6.337683680089118e-05,89.9633006037554,-3.52193411e-08,-5.46217514e-05,5.462176275446802e-05,-90.03694351189574,-0.741398302,0.000423421478,0.7413984229105369,179.96727769548232,0.741424585,-0.000339683496,0.741424662812952,-0.026250045821342636
407380.278,4.25076219e-08,6.48530584e-05,6.485307233070559e-05,89.96244576519099,-3.68791768e-08,-5.58940543e-05,5.5894066466531406e-05,-90.03780403662591,-0.741398289,0.000433284223,0.7413984156088719,179.96651549531535,0.741424574,-0.000347595733,0.7414246554801607,-0.026861487623874407
416869.383,4.45109435e-08,6.63636789e-05,6.636369382701958e-05,89.96157101498069,-3.86172381e-08,-5.71959929e-05,5.719600593667297e-05,-90.03868460553238,-0.741398276,0.0004433767,0.7413984085757603,179.96573554128955,0.741424562,-0.00035569227,0.7414246473201999,-0.027487171800701364
426579.519,4.66086786e-08,6.79094861e-05,6.79095020945892e-05,89.9606758892386,-4.04372116e-08,-5.85282575e-05,5.852827146904638e-05,-90.0395856854496,-0.741398262,0.000453704261,0.7413984008238602,179.96493741975164,0.74142455,-0.000363977399,0.741424639341214,-0.02812742999345881
436515.832,4.88052769e-08,6.94912997e-05,6.949131683851064e-05,89.9597599133037,-4.23429577e-08,-5.98915544e-05,5.9891569368102436e-05,-90.04050775419672,-0.741398247,0.00046427238,0.7413983923664225,179.96412070766416,0.741424538,-0.000372455513,0.7414246315517328,-0.028782601684234795
446683.592,5.11053975e-08,7.11099584e-05,7.110997676424444e-05,89.95882260166023,-4.43385188e-08,-6.12866065e-05,6.128662253861027e-05,-90.04145130068325,-0.741398232,0.000475086662,0.7413983842173263,179.96328497191536,0.741424524,-0.000381131107,0.7414246219606868,-0.029453034316890246
457088.19,5.35139194e-08,7.27663203e-05,7.276633997764188e-05,89.95786345714038,-4.64281277e-08,-6.27141534e-05,6.271417058568002e-05,-90.04241682519356,-0.741398216,0.00048615284,0.7413983753911026,179.9624297694047,0.74142451,-0.000390008781,0.741424612577428,-0.030139083294241583
467735.141,5.60359513e-08,7.44612637e-05,7.446128478497249e-05,89.95688197131153,-4.86162167e-08,-6.41749521e-05,6.417497051478731e-05,-90.04340483956423,-0.741398199,0.000497476782,0.7413983659029686,179.961554646646,0.741424496,-0.000399093241,0.7414246034117489,-0.03084111228641174
478630.092,5.86768427e-08,7.61956873e-05,7.619570989295429e-05,89.9558776238338,-5.0907427e-08,-6.5669777e-05,6.56697967317994e-05,-90.04441586772406,-0.741398181,0.000509064491,0.7413983557688569,179.96065913972,0.74142448,-0.000408389305,0.7414245924739042,-0.03155949370375249
489778.819,6.14421954e-08,7.79705107e-05,7.797053490878583e-05,89.95484988208815,-5.33066186e-08,-6.71994207e-05,6.719944184300324e-05,-90.04545044575443,-0.741398163,0.000520922112,0.7413983460054531,179.95974277378792,0.741424464,-0.000417901901,0.7414245817746308,-0.03229460829085474
501187.234,6.4337875e-08,7.97866749e-05,7.978670084018043e-05,89.95379820119122,-5.58188805e-08,-6.87646942e-05,6.876471685513535e-05,-90.04650912222552,-0.741398143,0.000533055931,0.741398334630227,179.95880506295262,0.741424448,-0.000427636074,0.741424571325173,-0.03304684591509295
512861.384,6.73700236e-08,8.16451428e-05,8.164517059540309e-05,89.952722023509,-5.84495415e-08,-7.03664276e-05,7.036645187541393e-05,-90.04759245831328,-0.741398123,0.000545472382,0.7413983236614732,179.95784551009666,0.74142443,-0.000437596983,0.7414245591373033,-0.03381660534470731
524807.46,7.05450727e-08,8.35468998e-05,8.354692958330977e-05,89.95162077850604,-6.12041816e-08,-7.20054699e-05,7.200549591157366e-05,-90.0487010286104,-0.741398102,0.000558178048,0.7413983121183482,179.9568636064235,0.741424412,-0.00044778991,0.7414245472233498,-0.03460429467488845
537031.796,7.38697571e-08,8.54929542e-05,8.549298611339008e-05,89.95049388219392,-6.40886437e-08,-7.36826902e-05,7.368271807190221e-05,-90.04983542081261,-0.74139808,0.000571179666,0.7413983000209113,179.95585883128962,0.741424392,-0.000458220261,0.7414245335962232,-0.03541033176588138
549540.874,7.73511287e-08,8.74843379e-05,8.748437209581198e-05,89.94934073724991,-6.7109046e-08,-7.53989779e-05,7.539900776527993e-05,-90.05099623621827,-0.741398056,0.000584484129,0.741398286390167,179.95483065193474,0.741424372,-0.000468893564,0.7414245202694396,-0.03623514371920018
562341.325,8.09965721e-08,8.95221066e-05,8.952214324147101e-05,89.94816073206609,-7.02717953e-08,-7.71552429e-05,7.71552749012225e-05,-90.05218409047603,-0.741398032,0.000598098491,0.7413982732481091,179.95377852333775,0.741424351,-0.000479815479,0.7414245062571543,-0.037079167978227454
575439.937,8.48138197e-08,9.16073408e-05,9.160738006204171e-05,89.94695324105828,-7.35836002e-08,-7.89524163e-05,7.895245058992611e-05,-90.05339961345965,-0.741398007,0.000612029971,0.7413982596177695,179.95270188754603,0.741424329,-0.000490991797,0.7414244915741892,-0.03794285206318315
588843.655,8.88109683e-08,9.37411461e-05,9.374118817003353e-05,89.94571762403896,-7.70514853e-08,-8.0791451e-05,8.079148774231596e-05,-90.05464344952067,-0.74139798,0.000626285955,0.7413982445232641,179.95160017369543,0.741424306,-0.000502428443,0.7414244762360641,-0.038826653849630875
602559.586,9.29964964e-08,9.59246538e-05,9.592469887885079e-05,89.94445322580982,-8.06828065e-08,-8.26733221e-05,8.267336147009878e-05,-90.0559162581916,-0.741397952,0.000640874002,0.7413982289898464,179.95047279767968,0.741424282,-0.000514131481,0.7414244602590307,-0.039731041954867014
616595.002,9.73792819e-08,9.81590217e-05,9.815907000285615e-05,89.94315937610341,-8.44852663e-08,-8.45990274e-05,8.459906958581857e-05,-90.05721871432316,-0.741397923,0.000655801846,0.7413982130439586,179.94931916180605,0.741424256,-0.000526107117,0.7414244426601081,-0.04065649602458939
630957.344,1.01968621e-07,0.000100445434,0.00010044548575743973,89.94183538876341,-8.84669301e-08,-8.65695879e-05,8.656963310291633e-05,-90.05855150844195,-0.741397892,0.000671077402,0.7413981957132908,179.9481386543239,0.74142423,-0.000538361699,0.7414244254571142,-0.04160350651483055
645654.229,1.06774249e-07,0.000102785104,0.00010278515945909247,89.94048056197148,-9.26362436e-08,-8.85860483e-05,8.858609673579461e-05,-90.05991534734176,-0.74139786,0.00068670877,0.7413981780268375,179.9469306493224,0.741424202,-0.000550901725,0.7414244066687091,-0.04257257569281149
660693.448,1.11806359e-07,0.000105179271,0.00010517933042548499,89.93909417683149,-9.70020503e-08,-9.06494778e-05,9.064952969988567e-05,-90.0613109540158,-0.741397826,0.000702704236,0.7413981590149585,179.94569450637638,0.741424173,-0.000563733843,0.7414243873144312,-0.04356421725178496
676082.975,1.17075624e-07,0.000107629206,0.00010762926967554955,89.93767549959104,-1.01573611e-07,-9.27609704e-05,9.276102601172611e-05,-90.06273906869549,-0.741397791,0.000719072282,0.7413981397094456,179.9444295700568,0.741424142,-0.000576864858,0.7414243664147413,-0.044578957132695475
691830.971,1.22593221e-07,0.000110136206,0.00011013627422957556,89.93622377677269,-1.06360622e-07,-9.49216456e-05,9.492170518903414e-05,-90.06420044825433,-0.741397754,0.000735821586,0.7413981191435886,179.94313516964084,0.74142411,-0.000590301731,0.7414243449910622,-0.04561733321448527
707945.784,1.28370854e-07,0.000112701601,0.00011270167410930218,89.93473823884842,-1.11373237e-07,-9.71326491e-05,9.713271295079559e-05,-90.06569586738803,-0.741397716,0.000752961029,0.7413980983522468,179.94181061886766,0.741424077,-0.000604051587,0.7414243230658283,-0.046679896107188354
724435.96,1.34420778e-07,0.000115326751,0.00011532682933802333,89.93321809811016,-1.16622089e-07,-9.9395153e-05,9.939522141735513e-05,-90.067226119481,-0.741397675,0.000770499697,0.741398075371921,179.9404552154,0.741424042,-0.000618121715,0.7414242996625297,-0.04776720915893244
741310.241,1.40755825e-07,0.000118013049,0.00011801313294069721,89.93166254953564,-1.2211831e-07,-0.000101710357,0.00010171043031050988,-90.0687920149779,-0.741397633,0.00078844689,0.7413980522408329,179.93906824067625,0.741424005,-0.000632519576,0.7414242748057647,-0.04887984894980717
758577.575,1.47389433e-07,0.000120761918,0.00012076200794407024,89.93007076732104,-1.2787356e-07,-0.000104079488,0.00010407956655362037,-90.07039438561443,-0.741397589,0.000806812124,0.7413980279990069,179.93764895920486,0.741423967,-0.000647252802,0.741424249521289,-0.05001840520725164
776247.117,1.54335672e-07,0.000123574816,0.00012357491237679883,89.92844190812939,-1.33900046e-07,-0.000106503804,0.00010650388817171294,-90.07203407936728,-0.741397542,0.000825605134,0.7413980016883501,179.936196618562,0.741423927,-0.000662329207,0.7414242228360763,-0.051183481855358516
794328.235,1.61609276e-07,0.000126453234,0.00012645333726959065,89.92677510799213,-1.40210551e-07,-0.000108984588,0.00010898467819160799,-90.07371196726798,-0.741397494,0.000844835886,0.7413979753527482,179.934710448728,0.741423885,-0.000677756782,0.7414241947783662,-0.05237569643227311
812830.516,1.69225674e-07,0.000129398698,0.00012939880865535023,89.92506948270983,-1.46818459e-07,-0.000111523156,0.0001115232526420398,-90.0754289377856,-0.741397443,0.000864514575,0.7413979470381535,179.93318966164134,0.74142384,-0.000693543708,0.7414241643777335,-0.05359568123152067
831763.771,1.7720102e-07,0.00013241277,0.00013241288856933223,89.92332412870394,-1.53737788e-07,-0.000114120855,0.00011412095855380152,-90.07718590152065,-0.74139739,0.000884651635,0.7413979177926839,179.93163345103054,0.741423794,-0.000709698354,0.7414241336651433,-0.05484408285998367
851138.038,1.85552231e-07,0.000135497048,0.00013549717504931507,89.92153812037402,-1.60983213e-07,-0.000116779061,0.00011677917195988584,-90.07898379003636,-0.741397334,0.000905257743,0.7413978866667268,179.93004099166424,0.741423746,-0.000726229286,0.7414241016730225,-0.056121563362114615
870963.59,1.94297021e-07,0.000138653168,0.00013865330413577814,89.91971051113367,-1.68570103e-07,-0.000119499185,0.00011949930389564553,-90.0808235558059,-0.741397276,0.000926343823,0.7413978547130403,179.928411439407,0.741423695,-0.000743145268,0.7414240674353257,-0.05742880009049275
891250.938,2.03453939e-07,0.000141882802,0.00014188294787209805,89.91784033106322,-1.76514551e-07,-0.000122282667,0.00012228279439896523,-90.08270617593328,-0.741397214,0.000947921054,0.741397819986872,179.92674393012896,0.741423642,-0.000760455269,0.7414240319876071,-0.05876648608864446
912010.839,2.13042407e-07,0.000145187663,0.00014518781930475007,89.9159265893157,-1.84833407e-07,-0.000125130984,0.00012513112051043337,-90.08463264727436,-0.74139715,0.000970000878,0.7413977845460733,179.92503757976144,0.741423587,-0.000778168466,0.7414239953670964,-0.06013533054815387
933254.301,2.23082763e-07,0.000148569503,0.00014856967048353496,89.91396827115936,-1.93544318e-07,-0.000128045646,0.00012804579227354698,-90.08660399218017,-0.741397083,0.000992595001,0.7413977474512212,179.92329148354133,0.741423529,-0.000796294251,0.7414239566127789,-0.061536059358628485
954992.586,2.33596305e-07,0.000152030115,0.0001520302944618175,89.9119643377652,-2.02665759e-07,-0.000131028198,0.0001310283547349087,-90.0886212552697,-0.741397013,0.0010157154,0.7413977087657447,179.9215047158588,0.741423468,-0.000814842233,0.7414239157654761,-0.06296941510205331
977237.221,2.44605333e-07,0.000155571334,0.00015557152629677606,89.90991372691819,-2.12217078e-07,-0.000134080222,0.00013408038994445638,-90.09068550585023,-0.74139694,0.00103937434,0.7413976685560741,179.91967632884666,0.741423404,-0.000833822247,0.7414238728679342,-0.06443615782575138
1000000.0,2.56133197e-07,0.000159195037,0.0001591952430496778,89.90781535156641,-2.22218535e-07,-0.000137203335,0.00013720351495570196,-90.09279783944086,-0.741396863,0.00106358435,0.7413976258917413,179.9178053541246,0.741423337,-0.000853244355,0.7414238279649129,-0.0659370651196614
1023292.99,2.6820435e-07,0.000162903146,0.0001629033667861738,89.90566809914608,-2.32691344e-07,-0.000140399194,0.00014039938682598014,-90.09495937514669,-0.741396782,0.00108835828,0.7413975808455954,179.91589079860802,0.741423267,-0.000873118854,0.7414237811032814,-0.06747293273456025
1047128.55,2.80844396e-07,0.000166697626,0.0001666978625766109,89.90347083067435,-2.43657718e-07,-0.000143669493,0.00014366969961672707,-90.09717125891427,-0.741396698,0.00111370926,0.74139753449389,179.9139316476892,0.741423194,-0.000893456281,0.7414237323321177,-0.0690445749684495
1071519.31,2.94080145e-07,0.00017058049,0.00017058074349636241,89.90122238214983,-2.55140918e-07,-0.000147015966,0.00014701618739377373,-90.09943466348649,-0.741396609,0.00113965073,0.7413974849164822,179.91192686245722,0.741423118,-0.000914267419,0.7414236817028138,-0.07065282513021844
1096478.2,3.07939672e-07,0.000174553796,0.00017455406762619772,89.89892156085484,-2.67165302e-07,-0.000150440386,0.00015044062322766279,-90.10175079014269,-0.741396517,0.00116619644,0.7413974341969818,179.90987538050823,0.741423037,-0.000935563301,0.7414236272691838,-0.07229853604377504
1122018.45,3.22452375e-07,0.00017861965,0.00017861994105266259,89.89656714638134,-2.79756373e-07,-0.00015394457,0.0001539448241939726,-90.10412086519317,-0.74139642,0.00119336047,0.7413973804229603,179.9077761134597,0.741422953,-0.000957355218,0.741423571087576,-0.07398258009026774
1148153.62,3.37649035e-07,0.000182780208,0.00018278051986848624,89.89415789122918,-2.9294084e-07,-0.000157530376,0.00015753064837369622,-90.10654614594526,-0.741396319,0.00122115722,0.7413973246860995,179.9056279485581,0.741422865,-0.000979654723,0.7414235122169951,-0.07570585018651955
1174897.55,3.53561887e-07,0.000187037676,0.00018703801017303653,89.89169251764643,-3.06746667e-07,-0.000161199703,0.00016119999485361632,-90.10902791914788,-0.741396212,0.00124960142,0.7413972650823969,179.90342974716745,0.741422773,-0.00100247364,0.7414234507192287,-0.07746926009718524
1202264.43,3.70224683e-07,0.00019139431,0.00019139466807278622,89.88916971799947,-3.21203138e-07,-0.000164954499,0.00016495481172671761,-90.11156749906935,-0.741396101,0.00127870816,0.7413972037123964,179.90118034333915,0.741422677,-0.00102582406,0.7414233866589646,-0.07927374422092835
1230268.77,3.87672766e-07,0.000195852422,0.00019585280568181702,89.88658815608322,-3.36340916e-07,-0.000168796753,0.00016879708809264095,-90.1141662331632,-0.741395985,0.00130849287,0.7413971396813661,179.89887854446377,0.741422576,-0.00104971838,0.7414233191039739,-0.08112026071366787
1258925.41,4.05943146e-07,0.000200414374,0.00020041478512237976,89.88394646194426,-3.5219211e-07,-0.000172728502,0.00017272886105815192,-90.11682549945373,-0.741395863,0.00133897134,0.7413970720995359,179.8965231300977,0.74142247,-0.00107416924,0.7414232481251563,-0.08300978640887613
1288249.55,4.25074575e-07,0.000205082585,0.00020508302552546016,89.88124323550485,-3.68790342e-07,-0.000176751831,0.0001767522157376504,-90.11954670760409,-0.741395735,0.00137015972,0.7413970010823139,179.89411285210554,0.741422359,-0.00109918963,0.7414231737968322,-0.08494332518843471
1318256.74,4.45107632e-07,0.000209859529,0.00020986000103141597,89.87847704308487,-3.86170817e-07,-0.000180868873,0.00018086928525371584,-90.12233130000318,-0.741395601,0.00140207456,0.7413969267505923,179.89164643143852,0.741422243,-0.0011247928,0.7414230961967628,-0.08692190102761009
1348962.88,4.6608481e-07,0.00021474774,0.00021474824579064135,89.8756464185518,-4.04370401e-07,-0.000185081811,0.00018508225273769748,-90.12518075302717,-0.741395461,0.00143473277,0.7413968492309121,179.88912256122586,0.741422122,-0.00115099232,0.7414230154063897,-0.08894656263172793
1380384.26,4.88050602e-07,0.000219749809,0.00021975035096428536,89.87274986115352,-4.23427697e-07,-0.000189392878,0.00018939335133033965,-90.1280965778751,-0.741395314,0.00146815166,0.7413967676557913,179.88653990353046,0.741421995,-0.0011778021,0.7414229305110321,-0.09101838510448489
1412537.54,5.11051599e-07,0.000224868387,0.0002248689677250256,89.86978583466382,-4.43383126e-07,-0.00019380436,0.00019380486718244725,-90.13108031989596,-0.741395161,0.00150234896,0.7413966831640223,179.88389708825545,0.741421861,-0.00120523633,0.7414228405999606,-0.0931384651999284
1445439.77,5.35136589e-07,0.000230106189,0.00023010681125788655,89.86675276805946,-4.64279016e-07,-0.000198318594,0.0001983191374556211,-90.1341335625655,-0.741395,0.00153734279,0.7413965939008986,179.88119271469705,0.741421722,-0.00123330957,0.7414227477667115,-0.09530792789248428
1479108.39,5.60356656e-07,0.000235465991,0.00023546665776112336,89.86364905324326,-4.86159688e-07,-0.000202937976,0.0002029385583230028,-90.13725792261855,-0.741394832,0.0015731517,0.7413965010185706,179.87842534938216,0.741421576,-0.00126203669,0.7414226501091875,-0.09752792261682412
