indice,b_scipy_float64,b_cmsis_float32_equivalente
3045,5.54897066339305829e-19,5.54897053331064709e-19
3046,6.03086761132886392e-05,6.03086773480754346e-05
3047,1.14453072530800400e-04,1.14453076093923301e-04
3048,1.57173887260211246e-04,1.57173883053474128e-04
3049,1.84351086958952433e-04,1.84351083589717746e-04
3050,1.93400975882386089e-04,1.93400977877900004e-04
3051,1.83521494069583118e-04,1.83521493454463780e-04
3052,1.55762489120631764e-04,1.55762492795474827e-04
3053,1.12914892453867260e-04,1.12914894998539239e-04
3054,5.92304320510553197e-05,5.92304313613567501e-05
3055,1.38982475147997606e-17,1.38982472930853433e-17
3056,-5.89675384684802264e-05,-5.89675400988198817e-05
3057,-1.11914778242679067e-04,-1.11914778244681656e-04
3058,-1.53697654319336156e-04,-1.53697648784145713e-04
3059,-1.80284958226453003e-04,-1.80284958332777023e-04
3060,-1.89147010044469810e-04,-1.89147016499191523e-04
3061,-1.79496037527106169e-04,-1.79496040800586343e-04
3062,-1.52355451780990237e-04,-1.52355452883057296e-04
3063,-1.10452008374711642e-04,-1.10452005174010992e-04
3064,-5.79421549540730258e-05,-5.79421539441682398e-05
3065,6.47993996568680802e-18,6.47993977206738767e-18
3066,5.76922767456230229e-05,5.76922757318243384e-05
3067,1.09501407553194637e-04,1.09501408587675542e-04
3068,1.50392840857511121e-04,1.50392836076207459e-04
3069,1.76419729913430268e-04,1.76419736817479134e-04
3070,1.85103636160913112e-04,1.85103635885752738e-04
3071,1.75670249975177009e-04,1.75670254975557327e-04
3072,1.49117738912063496e-04,1.49117739056237042e-04
3073,1.08111764768341898e-04,1.08111766166985035e-04
3074,5.67181534076442891e-05,5.67181523365434259e-05
3075,6.31874077585338147e-18,6.31874088224458502e-18
3076,-5.64808896250817259e-05,-5.64808906347025186e-05
3077,-1.07209152055482608e-04,-1.07209154521115124e-04
3078,-1.47254202870996081e-04,-1.47254206240177155e-04
3079,-1.72749234897273245e-04,-1.72749234479852021e-04
3080,-1.81264367328663517e-04,-1.81264360435307026e-04
3081,-1.72037959850525579e-04,-1.72037965967319906e-04
3082,-1.46044098954392192e-04,-1.46044098073616624e-04
3083,-1.05890344991994761e-04,-1.05890343547798693e-04
3084,-5.55564203174400747e-05,-5.55564220121596009e-05
3085,-4.87172495807085822e-18,-4.87172488538413435e-18
3086,5.53313690108415122e-05,5.53313693671952933e-05
3087,1.05034191295930916e-04,1.05034188891295344e-04
3088,1.44276480930130639e-04,1.44276476930826902e-04
3089,1.69267289274185623e-04,1.69267295859754086e-04
3090,1.77622700416971358e-04,1.77622699993662536e-04
3091,1.68592981499289952e-04,1.68592974659986794e-04
3092,1.43129269500087046e-04,1.43129276693798602e-04
3093,1.03783925344762680e-04,1.03783924714662135e-04
3094,5.44549453096118357e-05,5.44549438927788287e-05
3095,9.47324645867227148e-18,9.47324626059414690e-18
3096,-5.42417043850540326e-05,-5.42417037650011480e-05
3097,-1.02972701024786780e-04,-1.02972699096426368e-04
3098,-1.41454411491931598e-04,-1.41454409458674490e-04
3099,-1.65967705606111671e-04,-1.65967707289382815e-04
3100,-1.74172129941896299e-04,-1.74172135302796960e-04
3101,-1.65329128320293792e-04,-1.65329125593416393e-04
3102,-1.40367988429044931e-04,-1.40367992571555078e-04
3103,-1.01788683125928717e-04,-1.01788682513870299e-04
3104,-5.34117189505192093e-05,-5.34117207280360162e-05
3105,5.40239699210999404e-18,5.40239681710324139e-18
3106,5.32098869932300567e-05,5.32098856638185680e-05
3107,1.01020861124634278e-04,1.01020857982803136e-04
3108,1.38782737767193448e-04,1.38782736030407250e-04
3109,1.62844305642692865e-04,1.62844298756681383e-04
3110,1.70906161386527616e-04,1.70906161656603217e-04
3111,1.62240225380020140e-04,1.62240219651721418e-04
3112,1.37755004594006936e-04,1.37755007017403841e-04
3113,9.99008043650332142e-05,9.99008043436333537e-05
3114,5.24247367928867573e-05,5.24247370776720345e-05
3115,3.83969173170712936e-18,3.83969175336143055e-18
3116,-5.22339138554069762e-05,-5.22339141753036529e-05
3117,-9.91748632060468938e-05,-9.91748602245934308e-05
3118,-1.36256220128904299e-04,-1.36256217956542969e-04
3119,-1.59890932502204024e-04,-1.59890929353423417e-04
3120,-1.67818323951290731e-04,-1.67818318004719913e-04
3121,-1.59320121483632845e-04,-1.59320115926675498e-04
3122,-1.35285088042135394e-04,-1.35285081341862679e-04
3123,-9.81164912139519541e-05,-9.81164921540766954e-05
3124,-5.14920032442163318e-05,-5.14920029672794044e-05
3125,-4.17772091335541575e-18,-4.17772076504245041e-18
3126,5.13117915982186801e-05,5.13117920490913093e-05
3127,9.74309178625856536e-05,9.74309150478802621e-05
3128,1.33869646050048692e-04,1.33869645651429892e-04
3129,1.57101462298421047e-04,1.57101458171382546e-04
3130,1.64902182720023574e-04,1.64902186952531338e-04
3131,1.56562700689599695e-04,1.56562702613882720e-04
3132,1.32953039761802004e-04,1.32953035063110292e-04
3133,9.64319689937340868e-05,9.64319697231985629e-05
3134,5.06115352530200346e-05,5.06115356984082609e-05
3135,1.26957301215546834e-17,1.26957301688639291e-17
3136,-5.04415401045531909e-05,-5.04415402247104794e-05
3137,-9.57852615772694801e-05,-9.57852607825770974e-05
3138,-1.31617839561555392e-04,-1.31617838633246720e-04
3139,-1.54469815201815490e-04,-1.54469817061908543e-04
3140,-1.62151350230605910e-04,-1.62151351105421782e-04
3141,-1.53961893256684479e-04,-1.53961897012777627e-04
3142,-1.30753700946148130e-04,-1.30753702251240611e-04
3143,-9.48434928892770407e-05,-9.48434899328276515e-05
3144,-4.97813658099641038e-05,-4.97813671245239675e-05
3145,-1.18225081813239011e-18,-1.18225078562355874e-18
3146,4.96211959770684745e-05,4.96211941936053336e-05
3147,9.42341632753773554e-05,9.42341648624278605e-05
3148,1.29495670221890471e-04,1.29495674627833068e-04
3149,1.51989965926470073e-04,1.51989966980181634e-04
3150,1.59559497440454017e-04,1.59559494932182133e-04
3151,1.51511686015021977e-04,1.51511689182370901e-04
3152,1.28681961765726071e-04,1.28681960632093251e-04
3153,9.33473542873359451e-05,9.33473565964959562e-05
3154,4.89995472608644426e-05,4.89995472889859229e-05
3155,1.39622881104036911e-18,1.39622876161091987e-18
3156,-4.88488158135629485e-05,-4.88488149130716920e-05
3157,-9.27739305182573510e-05,-9.27739311009645462e-05
3158,-1.27498061592860211e-04,-1.27498060464859009e-04
3159,-1.49655953635232877e-04,-1.49655956192873418e-04
3160,-1.57120364080233287e-04,-1.57120361109264195e-04
3161,-1.49206132154335470e-04,-1.49206127389334142e-04
3162,-1.26732769645264681e-04,-1.26732775242999196e-04
3163,-9.19398867535845443e-05,-9.19398880796507001e-05
3164,-4.82641544301058329e-05,-4.82641553389839828e-05
3165,-2.16037788597151704e-18,-2.16037779789710056e-18
3166,4.81224792920913172e-05,4.81224778923206031e-05
3167,9.14009153354941400e-05,9.14009142434224486e-05
3168,1.25619999216632550e-04,1.25620004837401211e-04
3169,1.47461891258769061e-04,1.47461891174316406e-04
3170,1.54827768390328809e-04,1.54827765072695911e-04
3171,1.47039360425289209e-04,1.47039361763745546e-04
3172,1.24901137040489785e-04,1.24901140225119889e-04
3173,9.06174716465625883e-05,9.06174682313576341e-05
3174,4.75732875528370647e-05,4.75732886116020381e-05
3175,8.23525136816620743e-18,8.23525135990033335e-18
3176,-4.74402920649913865e-05,-4.74402913823723793e-05
3177,-9.01115196929338472e-05,-9.01115199667401612e-05
3178,-1.23856538091873320e-04,-1.23856530990451574e-04
3179,-1.45401974225078782e-04,-1.45401980262249708e-04
3180,-1.52675616237837625e-04,-1.52675609569996595e-04
3181,-1.45005583750945936e-04,-1.45005586091428995e-04
3182,-1.23182148713498602e-04,-1.23182151583023369e-04
3183,-8.93765433668942640e-05,-8.93765463843010366e-05
3184,-4.69250750155529350e-05,-4.69250735477544367e-05
3185,-3.48510658242928581e-19,-3.48510656662379698e-19
3186,4.68003884609776853e-05,4.68003891000989825e-05
3187,8.89022005961898157e-05,8.89021976036019623e-05
3188,1.22202809647670949e-04,1.22202807688154280e-04
3189,1.43470488599000242e-04,1.43470490002073348e-04
3190,1.50657909612689808e-04,1.50657913764007390e-04
3191,1.43099107248343446e-04,1.43099110573530197e-04
3192,1.21570968505909548e-04,1.21570970804896206e-04
3193,8.82135942420023025e-05,8.82135936990380287e-05
3194,4.63176759048707933e-05,4.63176766061224043e-05
3195,5.71194112522542756e-18,5.71194103721038519e-18
3196,-4.62009339957824872e-05,-4.62009338662028313e-05
3197,-8.77694748295216822e-05,-8.77694765222258866e-05
3198,-1.20654028216231625e-04,-1.20654025522526354e-04
3199,-1.41661818632282769e-04,-1.41661817906424403e-04
3200,-1.48768754504639399e-04,-1.48768755025230348e-04
3201,-1.41314335660986225e-04,-1.41314332722686231e-04
3202,-1.20062845611560541e-04,-1.20062846690416336e-04
3203,-8.71251790470066760e-05,-8.71251759235747159e-05
3204,-4.57492823654040605e-05,-4.57492824352812022e-05
3205,7.75200387600957583e-18,7.75200417424072905e-18
3206,4.56401276917310869e-05,4.56401285191532224e-05
3207,8.67099233320354899e-05,8.67099224706180394e-05
3208,1.19205497006206679e-04,1.19205498776864260e-04
3209,1.39970453727389539e-04,1.39970448799431324e-04
3210,1.47002368163788436e-04,1.47002370795235038e-04
3211,1.39645780205802588e-04,1.39645781018771231e-04
3212,1.18653120351099980e-04,1.18653122626710683e-04
3213,8.61079191644042785e-05,8.61079170135781169e-05
3214,4.52181217675145825e-05,4.52181229775305837e-05
3215,4.52658356212060517e-18,4.52658336120607728e-18
3216,-4.51162042079775606e-05,-4.51162050012499094e-05
3217,-8.57201952133906041e-05,-8.57201957842335105e-05
3218,-1.17852613580691270e-04,-1.17852614494040608e-04
3219,-1.38390994819174990e-04,-1.38390998472459614e-04
3220,-1.45353085750018986e-04,-1.45353085827082396e-04
3221,-1.38088064839129694e-04,-1.38088071253150702e-04
3222,-1.17337229453174158e-04,-1.17337229312397540e-04
3223,-8.51585063852423727e-05,-8.51585064083337784e-05
3224,-4.47224586872117851e-05,-4.47224592790007591e-05
3225,-3.09282228795284160e-19,-3.09282236497511775e-19
3226,4.46274357827396989e-05,4.46274352725595236e-05
3227,8.47970114130131887e-05,8.47970150061883032e-05
3228,1.16590874844752813e-04,1.16590876132249832e-04
3229,1.36918160180949375e-04,1.36918155476450920e-04
3230,1.43815366377604814e-04,1.43815370392985642e-04
3231,1.36635931948560175e-04,1.36635935632511973e-04
3232,1.16110710847538070e-04,1.16110713861417025e-04
3233,8.42737063565101457e-05,8.42737063067033887e-05
3234,4.42605966998746846e-05,4.42605960415676236e-05
3235,3.62522390065074783e-18,3.62522408645143802e-18
3236,-4.41721339904424087e-05,-4.41721349488943815e-05
3237,-8.39371680071231802e-05,-8.39371714391745627e-05
3238,-1.15415881549240851e-04,-1.15415881737135351e-04
3239,-1.35546790662507830e-04,-1.35546797537244856e-04
3240,-1.42383798563701190e-04,-1.42383796628564596e-04
3241,-1.35284247478432279e-04,-1.35284251882694662e-04
3242,-1.14969207977490132e-04,-1.14969210699200630e-04
3243,-8.34503616794846022e-05,-8.34503589430823922e-05
3244,-4.38308799911554643e-05,-4.38308816228527576e-05
3245,-1.24254585242761791e-19,-1.24254586747832131e-19
3246,4.37486513161502934e-05,4.37486523878760636e-05
3247,8.31375391693465804e-05,8.31375364214181900e-05
3248,1.14323342318454517e-04,1.14323345769662410e-04
3249,1.34271854369631346e-04,1.34271860588341951e-04
3250,1.41053105090397545e-04,1.41053111292421818e-04
3251,1.34028005498828157e-04,1.34027999592944980e-04
3252,1.13908473639507546e-04,1.13908470666501671e-04
3253,8.26853946656015085e-05,8.26853938633576035e-05
3254,4.34316947878487323e-05,4.34316934843081981e-05
3255,1.72921405542481707e-18,1.72921403950689765e-18
3256,-4.33553825510714759e-05,-4.33553832408506423e-05
3257,-8.23950797912896099e-05,-8.23950831545516849e-05
3258,-1.13309077210811348e-04,-1.13309077278245240e-04
3259,-1.33088450795561508e-04,-1.33088455186225474e-04
3260,-1.39818147291991126e-04,-1.39818148454651237e-04
3261,-1.32862332228876411e-04,-1.32862332975491881e-04
3262,-1.12924373359923495e-04,-1.12924375571310520e-04
3263,-8.19758097563933272e-05,-8.19758133729919791e-05
3264,-4.30614706128277670e-05,-4.30614709330257028e-05
3265,1.08576201235658847e-18,1.08576202832562631e-18
3266,4.29907660126244116e-05,4.29907668149098754e-05
3267,8.17068277704151400e-05,8.17068284959532320e-05
3268,1.12369020822557607e-04,1.12369023554492742e-04
3269,1.31991814416703351e-04,1.31991808302700520e-04
3270,1.38673928780051612e-04,1.38673931360244751e-04
3271,1.31782489526857519e-04,1.31782493554055691e-04
3272,1.12012888318938547e-04,1.12012887257151306e-04
3273,8.13186956155730604e-05,8.13186925370246172e-05
3274,4.27186813678106229e-05,4.27186823799274862e-05
3275,1.29971228804989677e-18,1.29971229376246691e-18
3276,-4.26532845934614405e-05,-4.26532860728912055e-05
3277,-8.10699059731735222e-05,-8.10699057183228433e-05
3278,-1.11499224945884874e-04,-1.11499226477462798e-04
3279,-1.30977317765687356e-04,-1.30977321532554924e-04
3280,-1.37615598620580436e-04,-1.37615599669516087e-04
3281,-1.30783877860459250e-04,-1.30783882923424244e-04
3282,-1.11170117833824710e-04,-1.11170120362658054e-04
3283,-8.07112269015357482e-05,-8.07112301117740571e-05
3284,-4.24018462487933738e-05,-4.24018471676390618e-05
3285,3.53233922639767285e-19,3.53233935508239913e-19
3286,4.23414666438252723e-05,4.23414676333777606e-05
3287,8.04815238823944600e-05,8.04815208539366722e-05
3288,1.10695860793411021e-04,1.10695858893450350e-04
3289,1.30040473996429124e-04,1.30040469230152667e-04
3290,1.36638453978424638e-04,1.36638453113846481e-04
3291,1.29862038772006775e-04,1.29862033645622432e-04
3292,1.10392281413649365e-04,1.10392284113913774e-04
3293,8.01506657297372435e-05,8.01506685093045235e-05
3294,4.21095304986949601e-05,4.21095319325104356e-05
3295,6.18201682809962762e-18,6.18201702597630763e-18
3296,-4.20538866924491047e-05,-4.20538854086771607e-05
3297,-7.99389789380805066e-05,-7.99389817984774709e-05
3298,-1.09955220802431000e-04,-1.09955217340029776e-04
3299,-1.29176938956438044e-04,-1.29176944028586149e-04
3300,-1.35737942245485281e-04,-1.35737936943769455e-04
3301,-1.29012656854219065e-04,-1.29012652905657887e-04
3302,-1.09675720399180193e-04,-1.09675718704238534e-04
3303,-7.96343628344387536e-05,-7.96343592810444534e-05
3304,-4.18403460027569557e-05,-4.18403469666372985e-05
3305,-4.75915222467589543e-18,-4.75915222146056771e-18
3306,4.17891660109622360e-05,4.17891642428003252e-05
3307,7.94396575820368602e-05,7.94396546552889049e-05
3308,1.09273720032506392e-04,1.09273722046054900e-04
3309,1.28382512783113787e-04,1.28382511320523918e-04
3310,1.34909662669954343e-04,1.34909656480886042e-04
3311,1.28231561253307446e-04,1.28231564303860068e-04
3312,1.09016899201965981e-04,1.09016902570147067e-04
3313,7.91597584405440982e-05,7.91597558418288827e-05
3314,4.15929517318582511e-05,4.15929534938186407e-05
3315,3.26696813276798227e-18,3.26696823404681211e-18
3316,-4.15459730276399026e-05,-4.15459726355038583e-05
3317,-7.89810360165853795e-05,-7.89810364949516952e-05
3318,-1.08647897171385000e-04,-1.08647895103786141e-04
3319,-1.27653141041029637e-04,-1.27653140225447714e-04
3320,-1.34149367505079421e-04,-1.34149362565949559e-04
3321,-1.27514726716685241e-04,-1.27514722407795489e-04
3322,-1.08412406157814905e-04,-1.08412408735603094e-04
3323,-7.87243828561606476e-05,-7.87243843660689890e-05
3324,-4.13660540397630446e-05,-4.13660527556203306e-05
3325,-2.41558778381779359e-18,-2.41558783228808619e-18
3326,4.13230235960348726e-05,4.13230227422900498e-05
3327,7.85606806886987862e-05,7.85606825957074761e-05
3328,1.08074415164340917e-04,1.08074418676551431e-04
3329,1.26984915418660216e-04,1.26984916278161108e-04
3330,1.33452962696286020e-04,1.33452966110780835e-04
3331,1.26858274203713267e-04,1.26858270959928632e-04
3332,1.07858954009913097e-04,1.07858955743722618e-04
3333,7.83258567974681448e-05,7.83258583396673203e-05
3334,4.11584068201276761e-05,4.11584078392479569e-05
3335,3.81993297973870166e-18,3.81993289006937637e-18
3336,-4.11190811247251733e-05,-4.11190812883432955e-05
3337,-7.81762485109427862e-05,-7.81762500992044806e-05
3338,-1.07550061482987902e-04,-1.07550062239170074e-04
3339,-1.26374074002951397e-04,-1.26374070532619953e-04
3340,-1.32816508126793256e-04,-1.32816508994437754e-04
3341,-1.26258471078206062e-04,-1.26258470118045807e-04
3342,-1.07353380038014527e-04,-1.07353378552943468e-04
3343,-7.79618914574154760e-05,-7.79618931119330227e-05
3344,-4.09688115295247441e-05,-4.09688109357375652e-05
3345,-8.21775329659304670e-20,-8.21775310367420418e-20
3346,4.09329565742679304e-05,4.09329550166148692e-05
3347,7.78254868311851545e-05,7.78254834585823119e-05
3348,1.07071748049868609e-04,1.07071748061571270e-04
3349,1.25817001151366591e-04,1.25816994113847613e-04
3350,1.32236217441748512e-04,1.32236222270876169e-04
3351,1.25711730902339360e-04,1.25711725559085608e-04
3352,1.06892645850030011e-04,1.06892643088940531e-04
3353,7.76302883305209584e-05,7.76302913436666131e-05
3354,4.07961170828266971e-05,4.07961160817649215e-05
3355,4.84561196816461930e-18,4.84561203421675410e-18
3356,-4.07635083279032307e-05,-4.07635088777169585e-05
3357,-7.75062331631716039e-05,-7.75062362663447857e-05
3358,-1.06636510835761482e-04,-1.06636507553048432e-04
3359,-1.25310226981050361e-04,-1.25310223666019738e-04
3360,-1.31708457472091587e-04,-1.31708453409373760e-04
3361,-1.25214612851627015e-04,-1.25214617582969368e-04
3362,-1.06473836853203713e-04,-1.06473838968668133e-04
3363,-7.73289388059864572e-05,-7.73289357312023640e-05
3364,-4.06392196275448715e-05,-4.06392209697514772e-05
3365,2.50354830125264791e-18,2.50354835747059691e-18
3366,4.06096419423489655e-05,4.06096405640710145e-05
3367,7.72164146906134056e-05,7.72164130466990173e-05
3368,1.06241509146748418e-04,1.06241510366089642e-04
3369,1.24850426495452913e-04,1.24850426800549030e-04
3370,1.31229747279244438e-04,1.31229753606021404e-04
3371,1.24763820771498819e-04,1.24763813801109791e-04
3372,1.06094161421969261e-04,1.06094164948444813e-04
3373,7.70558235418815536e-05,7.70558253861963749e-05
3374,4.04970622035756054e-05,4.04970633098855615e-05
3375,4.26852175716228061e-18,4.26852162165331509e-18
3376,-4.04703097856024883e-05,-4.04703096137382090e-05
3377,-7.69540475571955088e-05,-7.69540492910891771e-05
3378,-1.05884024618626790e-04,-1.05884028016589582e-04
3379,-1.24434418368852564e-04,-1.24434416648000479e-04
3380,-1.30796756842361541e-04,-1.30796761368401349e-04
3381,-1.24356201895910417e-04,-1.24356200103648007e-04
3382,-1.05750949780217686e-04,-1.05750950751826167e-04
3383,-7.68090116329070291e-05,-7.68090103520080447e-05
3384,-4.03686342953230834e-05,-4.03686353820376098e-05
3385,-1.77388984978653597e-18,-1.77388985759573354e-18
3386,4.03445105681540786e-05,4.03445119445677847e-05
3387,7.67172359555508108e-05,7.67172386986203492e-05
3388,1.05561459936183799e-04,1.05561462987679988e-04
3389,1.24059163409635337e-04,1.24059166410006583e-04
3390,1.30406305409900967e-04,1.30406304378993809e-04
3391,1.23988745248857559e-04,1.23988749692216516e-04
3392,1.05441652615504019e-04,1.05441649793647230e-04
3393,7.65866595848883230e-05,7.65866570873185992e-05
3394,4.02529712826247771e-05,4.02529694838449359e-05
3395,5.29378451457872823e-18,5.29378469395257864e-18
3396,-4.02312887746815166e-05,-4.02312871301546693e-05
3397,-7.65041710278930855e-05,-7.65041695558466017e-05
3398,-1.05271337295195411e-04,-1.05271334177814424e-04
3399,-1.23721762723120966e-04,-1.23721765703521669e-04
3400,-1.30055359537575345e-04,-1.30055355839431286e-04
3401,-1.23658579749631780e-04,-1.23658581287600100e-04
3402,-1.05163839443102970e-04,-1.05163839180022478e-04
3403,-7.63870101086476961e-05,-7.63870120863430202e-05
3404,-4.01491537976392474e-05,-4.01491524826269597e-05
3405,-5.68502289409091114e-18,-5.68502292571668457e-18
3406,4.01297340028000226e-05,4.01297329517547041e-05
3407,7.63131295914047046e-05,7.63131320127286017e-05
3408,1.05011296624875475e-04,1.05011298728641123e-04
3409,1.23419455594973957e-04,1.23419449664652348e-04
3410,1.29741030834606708e-04,1.29741034470498562e-04
3411,1.23362972042841661e-04,1.23362973681651056e-04
3412,1.04915196737644291e-04,1.04915197880472988e-04
3413,7.62083907464440981e-05,7.62083873269148171e-05
3414,4.00563069942353958e-05,4.00563076254911721e-05
3415,-5.76111121272391501e-19,-5.76111134115752795e-19
3416,-4.00389802158360425e-05,-4.00389799324329942e-05
3417,-7.61424727012155900e-05,-7.61424744268879294e-05
3418,-1.04779093588661554e-04,-1.04779093817342073e-04
3419,-1.23149617116004209e-04,-1.23149613500572741e-04
3420,-1.29460573440383933e-04,-1.29460575408302248e-04
3421,-1.23099324074024636e-04,-1.23099322081543505e-04
3422,-1.04693525850161424e-04,-1.04693528555799276e-04
3423,-7.60492123436943212e-05,-7.60492112021893263e-05
3424,-3.99735997368004693e-05,-3.99735981773119420e-05
3425,1.74028032656250449e-18,1.74028026853678520e-18
3426,3.99582049163196026e-05,3.99582058889791369e-05
3427,7.59906440639265363e-05,7.59906470193527639e-05
3428,1.04572597380933851e-04,1.04572594864293933e-04
3429,1.22909755569290034e-04,1.22909754281863570e-04
3430,1.29211381253267190e-04,1.29211388411931694e-04
3431,1.22865170431702412e-04,1.22865167213603854e-04
3432,1.04496740728176682e-04,1.04496743006166071e-04
3433,7.59079673789528797e-05,7.59079703129827976e-05
3434,3.99002437151588067e-05,3.99002419726457447e-05
3435,1.18087512143276619e-18,1.18087508086730649e-18
3436,-3.98866282469150798e-05,-3.98866286559496075e-05
3437,-7.58561683143742655e-05,-7.58561654947698116e-05
3438,-1.04389788337417663e-04,-1.04389786429237574e-04
3439,-1.22697509600174702e-04,-1.22697514598257840e-04
3440,-1.28990984933334974e-04,-1.28990985103882849e-04
3441,-1.22658175476409516e-04,-1.22658180771395564e-04
3442,-1.04322865456393706e-04,-1.04322862171102315e-04
3443,-7.57832281647179839e-05,-7.57832312956452370e-05
3444,-3.98354924922599327e-05,-3.98354932258371264e-05
3445,-2.13700477731580054e-18,-2.13700477571364908e-18
3446,3.98235120254684260e-05,3.98235133616253734e-05
3447,7.57376491683733367e-05,7.57376474211923778e-05
3448,1.04228755376438841e-04,1.04228754935320467e-04
3449,1.22510645189599952e-04,1.22510638902895153e-04
3450,1.28797048700426958e-04,1.28797051729634404e-04
3451,1.22476130277107405e-04,1.22476136311888695e-04
3452,1.04170031635159418e-04,1.04170030681416392e-04
3453,7.56736449317591393e-05,7.56736480980180204e-05
3454,3.97786404912509761e-05,3.97786388930398971e-05
3455,6.21449733025725686e-18,6.21449751349912109e-18
3456,-3.97681587207515376e-05,-3.97681578760966659e-05
3457,-7.56337674637870192e-05,-7.56337685743346810e-05
3458,-1.04087693288356203e-04,-1.04087695945054293e-04
3459,-1.22347052450803547e-04,-1.22347046271897852e-04
3460,-1.28627366948587049e-04,-1.28627361846156418e-04
3461,-1.22316949374953840e-04,-1.22316952911205590e-04
3462,-1.04036475613845323e-04,-1.04036473203450441e-04
3463,-7.55779438090799195e-05,-7.55779474275186658e-05
3464,-3.97290219284101971e-05,-3.97290205000899732e-05
3465,-5.75166442203391503e-18,-5.75166431817671296e-18
3466,3.97199103752909980e-05,3.97199110011570156e-05
3467,7.55432791023118237e-05,7.55432774894870818e-05
3468,1.03964899889797657e-04,1.03964899608399719e-04
3469,1.22204742269165048e-04,1.22204743092879653e-04
3470,1.28479860697599781e-04,1.28479863633401692e-04
3471,1.22178667394097853e-04,1.22178666060790420e-04
3472,1.03920535595664981e-04,1.03920538094826043e-04
3473,7.54949247118345492e-05,7.54949214751832187e-05
3474,3.96860096982072158e-05,3.96860086766537279e-05
3475,7.30901554208233341e-19,7.30901545540377433e-19
3476,-3.96781474816344982e-05,-3.96781470044516027e-05
3477,-7.54650129037686670e-05,-7.54650100134313107e-05
3478,-1.03858773059293901e-04,-1.03858772490639240e-04
3479,-1.22081842804439857e-04,-1.22081837616860867e-04
3480,-1.28352573901866060e-04,-1.28352578030899167e-04
3481,-1.22059435518660691e-04,-1.22059434943366796e-04
3482,-1.03820648630357208e-04,-1.03820646472740918e-04
3483,-7.54234591488402178e-05,-7.54234570194967091e-05
3484,-3.96490142167729473e-05,-3.96490140701644123e-05
3485,-1.83514868681962093e-18,-1.83514878580987939e-18
3486,3.96422878182300147e-05,3.96422874473500997e-05
3487,7.53978683847553356e-05,7.53978674765676260e-05
3488,1.03767807670249201e-04,1.03767808468546718e-04
3489,1.21976595874233215e-04,1.21976598165929317e-04
3490,1.28243669636327588e-04,1.28243671497330070e-04
3491,1.21957517854675264e-04,1.21957520605064929e-04
3492,1.03735347510507751e-04,1.03735350421629846e-04
3493,7.53624879612577593e-05,7.53624844946898520e-05
3494,3.96174822297809385e-05,3.96174837078433484e-05
3495,2.77696789537935946e-18,2.77696794586632489e-18
3496,-3.96117852508702929e-05,-3.96117866330314428e-05
3497,-7.53408134729090495e-05,-7.53408166929148138e-05
3498,-1.03690592436917861e-04,-1.03690596006345004e-04
3499,-1.21887353236969738e-04,-1.21887351269833744e-04
3500,-1.28151426178632193e-04,-1.28151426906697452e-04
3501,-1.21871287695096220e-04,-1.21871285955421627e-04
3502,-1.03663257586980080e-04,-1.03663260233588517e-04
3503,-7.53110190035978874e-05,-7.53110216464847326e-05
3504,-3.95908955905186960e-05,-3.95908973587211221e-05
3505,-3.02457332540358782e-18,-3.02457329529580426e-18
3506,3.95861285055278708e-05,3.95861279685050249e-05
3507,7.52928821678972270e-05,7.52928826841525733e-05
3508,1.03625806688471554e-04,1.03625803603790700e-04
3509,1.21812572792091798e-04,1.21812576253432781e-04
3510,1.28074233006058479e-04,1.28074228996410966e-04
3511,1.21799223705510676e-04,1.21799224871210754e-04
3512,1.03603093518342515e-04,1.03603095340076834e-04
3513,7.52681247777997852e-05,7.52681226003915071e-05
3514,3.95687700139203674e-05,3.95687711716163903e-05
3515,5.01725733934626512e-18,5.01725738799548894e-18
3516,-3.95648399182230758e-05,-3.95648385165259242e-05
3517,-7.52531721596607332e-05,-7.52531705074943602e-05
3518,-1.03572217085760179e-04,-1.03572216175962240e-04
3519,-1.21750814714536101e-04,-1.21750817925203592e-04
3520,-1.28010586725153504e-04,-1.28010593471117318e-04
3521,-1.21739906047487980e-04,-1.21739903988782316e-04
3522,-1.03553655968650617e-04,-1.03553655208088458e-04
3523,-7.52329400308574632e-05,-7.52329433453269303e-05
3524,-3.95506538119352617e-05,-3.95506540371570736e-05
3525,9.15763836984369741e-19,9.15763797941637685e-19
3526,3.95474741672629821e-05,3.95474744436796755e-05
3527,7.52208424142987881e-05,7.52208434278145432e-05
3528,1.03528674294788248e-04,1.03528676845598966e-04
3529,1.21700737539998560e-04,1.21700737508945167e-04
3530,1.27959086951241941e-04,1.27959079691208899e-04
3531,1.21692012455884834e-04,1.21692013635765761e-04
3532,1.03513828267431647e-04,1.03513826616108418e-04
3533,7.52046593259520234e-05,7.52046616980805993e-05
3534,3.95361266154625017e-05,3.95361275877803564e-05
3535,1.68053302172768499e-18,1.68053301289208001e-18
3536,-3.95336169931674632e-05,-3.95336173824034631e-05
3537,-7.51951107372686667e-05,-7.51951083657331765e-05
3538,-1.03494109630401703e-04,-1.03494108770973980e-04
3539,-1.21661094216671207e-04,-1.21661090815905482e-04
3540,-1.27918432154365953e-04,-1.27918436191976070e-04
3541,-1.21654314285717105e-04,-1.21654316899366677e-04
3542,-1.03482573045086409e-04,-1.03482576378155500e-04
3543,-7.51825345966238993e-05,-7.51825355109758675e-05
